epoch,train_loss,train_dice,train_iou,val_loss,val_dice,val_iou
26,0.2697573676480267,0.7502772141856485,0.6003549128671353,0.43280755281448363,0.6287934863064397,0.4585695006747638
27,0.26648510497322253,0.7524660746520657,0.6031628153456465,0.4542077124118805,0.5944349448157935,0.42291528422915287
28,0.26307303595758996,0.7556361259732686,0.6072469168749236,0.4535170555114746,0.5966341895482729,0.42514516536228225
29,0.2610058813296776,0.7569353231727138,0.608926741530991,0.45953297019004824,0.6114088820826953,0.4403087951475048
30,0.2583246413854674,0.7598483306766488,0.6127059693361826,0.45728219151496885,0.5879973027646662,0.4164278892072588
31,0.25661840944851994,0.7607695001845655,0.6139047580719416,0.45212349891662595,0.6042163153070578,0.43288678749671655
32,0.25357379987160605,0.7633013370742252,0.617208831833303,0.4518238127231598,0.600695019030283,0.4292809839167455
33,0.2529135713764548,0.7643404669319483,0.6185688261831697,0.45655597448349,0.608361028511457,0.4371543489190548
34,0.24978523604639347,0.766326497884086,0.6211744813921465,0.45069643259048464,0.6238723108952117,0.4533535047907211
35,0.24752834803928422,0.7681746301971021,0.6236067619877128,0.4570098340511322,0.6324786324786325,0.4625
36,0.24503186772777236,0.7705626758432743,0.6267604380498253,0.4803021550178528,0.5982582355168496,0.42679632631010267
37,0.24377625955555735,0.7717411117799462,0.6283212107655285,0.5104279160499573,0.5854346676071239,0.41386187983046624
38,0.24210945793689198,0.7731700595862842,0.6302177947544654,0.4769026070833206,0.5994496855345912,0.4280101038450744
39,0.24122599203961134,0.7736910121884596,0.63091033326697,0.458649742603302,0.5891153918084907,0.41755037115588545
40,0.23874200335802268,0.7767310633599508,0.6349634492423201,0.4479665637016296,0.594509184278096,0.4229904440697021
41,0.236033200092186,0.7787821155067245,0.6377093927263172,0.4166315019130707,0.6308312535995393,0.4607403252944476
42,0.23470199024839344,0.7804014296751483,0.6398838508537124,0.48224601745605467,0.6014082088270651,0.4300098231827112
43,0.2330650607984952,0.7813378327861791,0.6411439148656931,0.4487506330013275,0.6207018162581556,0.4500127844541038
44,0.23136330267633917,0.7833366537202959,0.6438401026180098,0.4641769528388977,0.606025267249757,0.4347462353597323
45,0.23006326563408727,0.7840848598361978,0.6448516298025286,0.4768580675125122,0.5790308370044053,0.40749007936507936
46,0.2280280978342918,0.7860519476119945,0.6475169559897728,0.4667977035045624,0.6114649681528662,0.44036697247706424
47,0.22662788057795463,0.7873279665664146,0.6492505350660701,0.45447262525558474,0.6081311923471131,0.4369170348551792
48,0.22571284461237512,0.7884095449479697,0.6507228095603578,0.4640212178230286,0.620921126235316,0.4502433747971877
49,0.2243077552840789,0.7894260349398818,0.652108882005139,0.4488824188709259,0.5939086294416244,0.4223826714801444
50,0.22276224643892392,0.7908039151945854,0.65399146187431,0.4914524793624878,0.5746907706945766,0.4032042723631509
